"x","y"
125425.52182669,221100.077349
202212.16973282,218716.31243966
218486.196250928,215257.292819497
209606.37556964,270093.31897068
165010.97755205,267038.33777059
139604.78509898,260239.33042615
150619.14622647,258227.61981246
226368.6310209,257762.46753426
232979.59258867,257091.97285417
142878.02081524,252886.91182713
235074.30365564,252355.18516911
164443.82396835,238167.29886667
124271.03586748,236569.35882302
136786.24896413,230357.11575782
142521.28778051,228231.82524847
130920.18178214,227865.55210553
202152.77664998,224621.45413675
145823.84470107,215408.91187033
185983.2244379,267823.61424139
261985.37043985,235176.61183624
155085.17320799,221583.53635579
125608.71415185,221477.95287375
166487.68956339,270532.11707316
174658.68045687,265933.75360437
234143.2902905,262547.43840253
233051.49367137,262125.44548294
198398.54816004,260648.50300348
187188.18881168,258532.00128063
237901.89291852,257525.52139499
195785.36185815,250302.8571785
154525.57424449,250050.24520568
151810.09603033,249523.49995083
252350.68460472,248181.14540237
255978.24911964,244193.20633748
214651.7625241,240028.81086277
265748.03694736,239579.8493375
252264.94709678,221441.82898564
131197.99958184,274294.53987042
214256.9927754,268112.10671896
242629.67902726,267581.17498877
185438.66054033,266683.62407407
237460.03270325,264507.60215951
230046.90749175,264012.79330026
237987.60616351,262267.11599124
197686.82850273,260473.23012672
187046.09511191,258142.4452657
114337.2895858,253947.83814369
203459.88160541,253816.94386604
202879.76029604,245544.54758662
226316.10650963,238985.36815113
216022.74082811,235483.14229475
217820.25242706,234172.05297687
218599.15816759,232062.02481657
134235.64194963,231142.93195018
125224.64772984,222832.52942131
125224.64772984,222832.52942131
173251.85109572,222805.70209078
176673.63864204,218182.75087532
119370.69456909,216898.13231189
237563.67221276,267749.59305639
159641.350664757,267025.915901249
125116.17599208,265533.30070488
213480.947466841,264163.571431053
239635.94410713,263668.061977
232233.38932555,263332.92273671
120233.61283242,260429.60464689
248635.91588181,260175.33154346
234916.93810165,259637.96433557
225010.41239059,259594.40982246
234975.3555965,259314.02349506
233272.0748768,259307.97032582
226675.56290557,255696.62252081
156438.5371708,255662.55998773
131370.44755251,255617.24424109
262212.82107744,255549.89219358
152183.480648025,252137.252533586
247368.52864358,249158.90111614
215513.12214119,233341.68147621
214219.94354295,227513.01783255
168195,225928
187174.02174379,272282.87474375
151213.60870048,270689.91800319
147438.24849184,270658.14586305
213398.94684344,270307.95756797
233424.58055527,270230.39692265
148992.05186629,269496.05503375
237324.59092962,268791.93967338
238757.82621945,267241.85890618
235275.5741438,263419.37890953
234125.92504139,263031.72666064
120288.83318935,262682.33435248
129129.01657945,262673.49752962
231717.45931871,261256.1597393
259267.47059314,260747.07414111
266756.0063686,260607.87228183
253601.83838378,259868.62192735
243640.14468469,258710.96554441
244376.73542289,249116.15323728
243474.22218173,244207.49066861
305080.24816967,235846.32799193
251479.57833128,235135.91255627
263693.05391372,229180.20530898
193045.71888948,227944.26205328
190326.75541912,224761.39539221
177044.33798903,218880.92099669
240894.05723366,218069.02630416
185967.7665453,268830.66548885
198840.40704449,267936.75038405
195127.06732412,266583.51489734
184335.90353354,264409.4363671
238840.36130442,263776.28428058
225877.06044665,262709.1896409
230393.54252192,262258.54990296
120379.77839769,260682.75197327
233556.85903727,259479.50736461
262772.17619639,259063.79365118
268031.23172285,259001.45950706
204687.48904151,249770.52516611
241134.10903258,244166.36565902
232968.13995568,237356.46982716
140484.49763227,269898.31217931
124414.46660714,267919.62932685
235027.43200111,263185.21116239
229957.58554113,262466.50250519
231315,270564
128964.40901589,268172.51748549
235240.64289011,262967.92224231
124186.61923814,259250.73990785
247557.05907203,255270.15441543
129959.81691343,232521.62019588
173896.23061081,271871.80161676003
214359.697481214,269327.303298534
237778.82959204,268177.23940154
229908.52962741,267424.09613011
205676.27257064,266922.60945097
195577.34325755,266859.50919235
235876.34200128,266302.030156304
228709.67676729,265297.27346672
225586.31850351,259802.62293445
113114.246053427,257283.785137984
235196.68990791,252348.48745582
125695.20092886,245751.2084175
249103.73594312,239684.83319486
258155.48379169,238253.68165488
226808.57726126,231946.93511391
192399.9488357,231846.17807647
182685.22057465,218613.8569484
135049.02220206,274216.63034058
126570.695786,271836.24140392
141308.49918407,271561.91647336
144099.66439706,271326.91082881
233381.46602632,270240.43036112
127561.05494125,267422.75787237
238291.56170128,265799.56762511
186169.88557048,263337.88809613
239030.691184488,260341.940061222
231809.82770288,256853.19120021
241928.42639807,245374.45897106
125143.44208656,240937.77344857
258155.48379169,238253.68165488
224039.94630152,236199.90788277
121299.5122124,230536.84084823
203312.14537759,227906.82020311
209833.66462936,221341.1548497
215064.03665037,215406.19883302
134507.56260035,273729.69811814
122573.90213474,269713.68101339
164785.44983217,269218.30943117
238358.28030298,268317.31254908
237092.79314971,268274.09839444
262956.48004936,265356.1331293
249399.61123093,264868.72379007
245149.83404204,261677.69084347
236189.8496799,260337.24740065
275498.16726261,259792.7163231
234225.43202965,257335.02598163
226399.65878554,251817.38980859
252455.826014309,245462.844601325
212891.5089594,243079.59987734
221927.22809273,242766.17722493
243185.745629411,242205.763939401
219413.48762994,231937.26029432
219413.48762994,231937.26029432
199677.85306102,230749.32696919
233317.1540256,221946.7231761
157618.33019348,221732.6816898
131348.85219171,275279.00089738
174300.9159653,271981.76061511
123476.65957938,270025.79943391
241128.63365893,268475.84230828
243079.52922671,267499.20280776
240233.43063819,266269.22202256
241339.36358971,265843.39962438
240479.38784217,265711.79829974
159614.03078923,264996.25550926
162241.53878016,263847.51134018
234389.43215419,260244.97925503
226570.63665564,260239.46240794
128247.99266058,259830.64968278
128264.94289111,259681.16256734
218415.99200172,258787.39721267
231809.82770288,256853.19120021
171241.87429922,252726.18770014
176066.86707744,244622.02449287
123049.81087018,243776.82853089
228653.891629,242243.40689358
235356.56479838,233435.11878518
266562.36059701,231712.85135396
265928.30353228,227991.56466101
142568.198097801,218110.645876016
151575.02548485,216037.17855872
246971.47093128,264634.83643993
184827.64687348,264386.54374747
237860.35353059,262780.86453575
236466.17535093,261106.31697022
240291.8272258,258255.20072388
230617.38076015,241864.55642493
216186.16246093,240182.32344908
305604.25111945,235401.03665499
228063.7599479,231859.74132525
190218.56463,224631.3072813
187247.0551968,223052.40306056
124220.0279202,218488.95598861
223183.52877047,264330.82451525
231732.47852271,257125.57896353
231809.82770288,256853.19120021
154525.57424449,250050.24520568
171002.99882131,238525.0447585
145313.55150562,269201.56334691
240712.70817836,237993.71367471
127129.8774225,237723.73946355
164412.98364486,271648.53849199
164968.51368403,271419.96882258
149323.92741393,270066.22811043
193522.23912998,268172.37081088
199247.16823179,266316.86651756
212190.00462205,264176.58740665
242242.93700404,263797.27318121
251711.80859981,260458.274189716
228373.98140884,257109.01606153
155625.19275431,253110.58113831
221323.13195807,245755.23929087
241898.06665991,244252.78952142
241898.06665991,244252.78952142
233613.70300625,239774.88493418
129494.77242852,275468.13321351
214359.697481214,269327.303298534
165296.5245631,268893.71468307
245794.529675505,267130.989915134
240369.27410902,266339.00902702
240655.64259771,266173.99052216
241413.30461366,265714.63892621
264989.37671183,259156.45296466
243543.06178605,258804.69706948
235870.43867175,258372.77197773
237423.39568811,254747.83203881
217970.90807096,249789.42640202
183826.14416992,242511.74175466
124159.139880424,242312.582767485
247967.74726434,240950.636413399
257767.368272379,238552.330998232
230359.52934079,238199.74236111
218458.42678477,234707.74768286
302520.43941394,234106.87908038
184276.48937245,218428.16984759
245767.80235485,216245.54758753
208989.34817238,271908.33208572
169150.964491407,270605.90896317
150801.5809346,268767.34564707
230505.06008991,268764.49633057
246686.60889114,264427.51497911
233393.47443508,261442.01943859
184900.77182419,258947.83102331
233908,258090
233377.47914927,257645.98760989
254731.74361576,250342.28367751
226199.8573716,238898.24690631
213244.16878047,238325.37908462
300941.11488249,229814.3589383
123354.78078996,229452.52354536
122299,229173
168195,225928
223035.73141256,222207.18495375
234227.52063121,214141.45217035
203690.33191375,272841.50500116
156048.98703103,271437.95901372
235157.40526349,269961.95480535
214359.697481214,269327.303298534
185953.27545384,268238.67972521
203895.28663926,267806.24751765
240513.34230517,266273.42414921
234618.1641234,263455.79820812
237223.12626736,259221.25976359
247697.229411899,259182.225551321
226499.92203388,258508.78435833
237758.535239865,258323.966620349
144943.89123471,257547.01107413
117968.15370192,257293.37875071
246434.56440193,256306.10558232
222131.88795631,253895.55350365
235177.79309588,251900.450687
120400.81156666,250782.99329217
155907.75533203,250142.58973118
271024.29029168,236681.56779621
121231.62545283,236164.08085645
196470.20831613,232896.22321802
183530.29583861,223960.33418269
188843.31614548,221449.13004378
178870.34915142,218130.63866274
119291.71521057,216686.54865133
235709.38012097,216056.80030653
127454.02900646,274553.40379624
131984.62737646,270946.71724478
233102.27398839,270254.47623428
127938.71375683,268869.76746535
186016.82178084,268091.41009159
228546.32858765,262397.46703844
230483.03389761,261630.7712619
219586.02020001,261438.02020001
115596,258961
218216.82643259,256771.613464
195313.66637632,254337.36285475
146628.16882209,253931.90353395
257809.16585592701,252253.601717514
283356.53624972,249777.48611528
244014.3458934,249117.55755506
259010.189472719,248272.835727463
255826.689807521,248130.154649111
240421.90516870999,247367.86103174
234872.16851901,246490.7182621
232026.70548809,242894.38230567
249421.54660545,239823.28772731
263352.32318829,235787.65808351
176406.17271544,225027.27518904
196728.46702981,264984.30260496
155683.4807862,271045.36407594
216150.25230401,257982.52555987
137653.61694407,257210.97494068
249103.31275997,248298.16607184
127860,238812
232945.29503507,237367.16624967
179282.60673248,220178.07657267
177698.70744554,218894.37880415
184000.37784031,272016.25526989
238455.74773731,268900.97206303
204861.02020001,267655.02020001
240519.01367261,266270.82650506
240233.43063819,266269.22202256
239661.73869662,262662.1480793
232657.235482628,261726.353964847
272782.52776765,260706.26322685
120122.67556659,260535.22097752
238583.764345153,260371.684358469
231017.94269054,259074.43785705
203420.40076537,244841.58330724
242115.02017999,244452.02017999
215093.30468234,239704.93062323
134940.20283262,227290.69773608
176922.62341592,218353.78050594
136804.14316611,274802.02512498
136933.29590573,272474.20388489
164750.34471547,271870.16065973
152366.003920685,271130.923325565
216152.80286794,270058.77379488
139721.64156374,268976.94572613
237284.4900619,264425.50102244
227626.65570029,260495.12825388
256248.37085865,259906.86595848
233954.02019,258084.02019
236768.47341788,251898.89141602
205871.81502273,242806.85661783
228840.82203595,242271.78064762
234522.02639671,240096.20321112
221567.94789917,235431.70902988
266907.20705382,230946.89310263
120772.42726814,228882.16442302
155667.41015174,224526.75854007
156061.6499548,224266.79412421
184954.14150067,224126.69659123
187108.48703195,223777.86218804
121927.02444289,221271.43173761
233027.38983336,215863.1049886
188815.77342028,269802.02761689
186036.4299394,269117.81016296
199296.78174218,266282.31701282
122319.6741679,263337.5286826
234041.08841437,258459.5533158
233954.02017999,258084.02017999
120175.53993946,256373.84510604
227075.10579994,254307.97518936
283539.85997682,248839.62167338
242474.50842652,246386.63328791
247803.24350858,246208.33418086
251613.05025954,244463.86085629
247779.17713067,240136.63527421
216527.51754829,231539.40901546
234182.66056468,216093.44570117
240440.91251858,268306.01281281
195580.4237615,268017.09795676
208235.48681626,261597.8499685
250476.25377644,260609.54384737
247557.05907203,255270.15441543
280312.24715598,253322.02911367
125498.58336174,249650.59949491
214395.23900258,245058.08857679
273235.7459055,244876.31764386
242115.02017999,244452.02017999
242115.02017999,244452.02017999
125637.11310205,241221.95662154
138960.12199377,227528.09135879
119458.89712267,216470.92821078
128996.01797499,274002.97226219
153847.983959,272594.88411852
165876.09246013,271439.206473841
233344.33993673,267393.10765473
226393.05111903,265566.76302662
226523.51385319,263792.23429062
245853.17381116,263074.42568898
232657.235482628,261726.353964847
235657.50311579,260281.7849741
138130.83422324,254947.1461211
242060.86611143,247321.07334051
120291.78588912,224037.16109072
134950.95485296,223508.32641616
196639.71293455,222558.61007893
176150.75785017,217490.22270627
240026.49458017,215526.38171222
197355.47977128,267721.75940397
244935.91134841,262513.90755472
266990.92614815,260607.17131196
249091.84157678,248448.0768233
132497.63480114,231484.34085965
230470.36084345,231441.77660254
111976.11044612,258409.52919381
123470.55090459,227747.54090418
240233.43063819,266269.22202256
184504.41799837,265427.09078643
229332.02017999,262605.02017999
274791.09219295,259413.6456181
226666.16862265,259386.70658353
149322.89887223,259010.47710998
257969.74875714,257863.33369461
260536.34298985,244040.22780114
189198.27191963,219746.13402465
175173.78923688,217886.65785102
238415.09030036,216167.60263157
133385.74569025,274462.41144394
137624.88844665,273101.56601279
238771.17660147,268584.07231662
151207.32417633,268299.68881898
128484.36879599,261953.06949051
236546.26898856,259320.15028459
121980.45417135,258090.40895494
270582.99161125,256180.61633367
143956.1855576,249945.97544335
235856.88082878,248850.79051778
258661.93829722,239540.55834134
257767.368272379,238552.330998232
264312.17807731,229648.9793368
141568.65917247,227157.58288351
190236.80445461,224343.12454052
224380.8647545,223609.14314101
257193.65909578,218266.38422147
119922.45560978,216709.09009492
119696.18202477,216104.80182608
134472.3298744,215889.35022786
237866.31760466,269183.58675563
196236.71388381,268069.99595828
238649.43065815,267872.66808243
236328.84495818,264531.46298107
234037.37982714,262972.56487835
226123.96685945,260511.05814325
273245.04800014,259964.95240769
233164.63025142,258818.51566261
225381.17394233,258774.31327077
231809.82770288,256853.19120021
120448.55035454,253371.85324842
234025.10010865,234373.45120393
230288.88381432,232349.42905519
194460.076992173,231111.609952656
139745.65224112,230279.68565686
184322.6649347,222836.57504318
135593.96697403,222506.86294529
195858.29580612,220622.41514575
180460.58210325,218511.84207057
183716.30128012,218166.34381715
134049.69586363,273222.32120006
218089.02020001,269321.02020001
238092.17968522,269094.26199928
239746.98794846,268411.82444449
194658.64702547,268354.09690561
239127.77614702,267672.47608585
232164.5294888,263283.94139868
237987.60616351,262267.11599124
246461.13453002,262165.10370217
204461.5434076,261912.84128744
241615.76510828,261386.55596832
227661.57716803,260509.47427936
238834.853595804,259984.328354219
142098.78939686,259720.62163766
123527.37246785,257135.2770831
276218.72001094,256900.36958611
137809.36127545,256864.16728262
128019.45336436,254453.01403285
243142.22754616,254281.91464134
143289.45681777,252653.08916013
173063.76505806,248021.34373726
244092.25504174,245784.14189834
270707.6119944,244472.12189535
259319.55772505,237737.7065359
129452.54577582,233409.75033423
160422.14158769,226190.99360566
218536.95132181,219601.44862479
158717.317107978,271796.518214269
158701.53252863,271788.89463122
238497.52074193,264346.45388028
230918.43099873,261880.11161686
224840.04370262,258010.71358191
123168.868455297,244489.815709408
191633.46262338,231572.75079742
171969.5096489,225116.267682
193631.26542895,223902.2323868
177357.11091359,218539.69593384
175524.67002579,217960.94933859
175153.3696046,217593.74793154
221645.38183401,215282.14380288
127469.0344664,267039.9815621
266051.18269974,228841.88818563
128489.81626356,272883.06985413
242443,262516
237376.75544924,258330.19791037
123660.65756258,224572.35839598
169343.35426896,268852.67724383
238742.15889365,267856.18346899
247526.54382193,263031.16464688
270747.87258185,261101.51675043
137976.98291518,254880.01188469
140078.28284368,254359.66802123
238414.97254102,245363.52183632
240244.40895538,243677.39497615
265550.17222577,243010.45136633
306844.50536365,234862.94228731
231644.40290417,232160.1778291
123340.89188201,230876.20905065
172224.3066755,226768.92164877
182807.44150813,219921.70555827
181419.78593516,217881.19869621
212083.572195918,216147.83762222
174190.2078833,272146.53617789
237489.55993492,269326.4519379
196064.22307154,267541.73518223
157306.95896863,258348.74981632
319875.30783034,253605.83273305
220070.56827959,246762.64169763
243832.01532696,245199.73611768
231534.6670662,242190.20368215
233898.17611881,234368.75583955
138653.752301116,227739.147864293
124212.95171422,218613.91522965
208869.53307805,271915.0189808
137619.40209777,270814.69099473
235088.83997557,269910.1540248
237399.39200656,268667.07898644
136770.49129583,260920.41827049
238250.78045912,259605.54518709
275608.88593884,255414.0677561
284397.05401546,251980.12409546
154595.83433445,250928.50462531
148648.73415947,245869.11020619
241624.1690951,245534.64833068
136673.83976873,226850.15265003
131473.43105933,224568.00180839
120291.78588912,224037.16109072
119543.41291884,216239.71319613
132725.252339801,274000.897944707
239214.09685367,264564.0494098
222899.12520918,262184.76230018
238907.36484464,261151.27765975
231809.82770288,256853.19120021
134125.84255576,253902.05010643
215976.45022534,247471.87166798
215924.01134352,247084.62974353
127964.60991205,247061.94394433
240594.73351734,243515.58398924
207016.60420444,240269.08375337
229206.58808463,237376.47553598
217426.14101175,236140.6030596
126319.01651312,234070.54856548
216561.11060459,231234.49160529
218256.896152283,231051.852124304
137540.73874477,228986.36456875
170145.16179713,217296.5270486
169324.91740063,270821.06661619
186550.52852896,269088.01298626
248903.313573605,265132.612581861
159614.55429731,265012.55241388
223322.68413723,262757.98179314
206033.1074574,261772.45131858
232994.20973106,260529.37281314
233183.95958005,257533.82241534
138651.55313151,257113.05033331
232979.59258867,257091.97285417
231809.82770288,256853.19120021
319875.30783034,253605.83273305
243983.87268886,245019.55930912
238920.29830652,244916.45442229
210303.98086696,235543.00528459
124897.31805793,221433.643308
121902.31726597,217513.4425577
168309.53888447,267337.59874729
231809.82770288,256853.19120021
231809.82770288,256853.19120021
232475.52628013,259302.18481127
112464.07008384,257067.63490105
238141.50937189,255102.15004276
185164.72449987,231506.44561269
177134.14981212,218563.63074848
125430.65013733,270112.58997666
235823.79390917,265360.99743049
247486.63582706,265254.42710168
227104.96574355,265094.09317871
235688.81435333,264421.34893729
241147.87515048,264328.37465432
231178.93918112,261167.73917251
148440.26395552,256257.1275454
202868.97855683,254670.13304856
240939.24371035,246945.70052088
238176.86195745,245510.64811133
257767.368272379,238552.330998232
131620.52395057,236390.94541809
136959.92079309,227080.14098598
265927.34916843,227072.286364
136647.96669364,224217.11611951
192713.4793838,223517.84611896
238742.15889365,267856.18346899
245669.657075463,264696.096006817
284681.97884546,259414.23366287
232208.27567552,259287.95007226
234093.75578633,257988.54152887
124751.636971789,241873.988376363
244880.71578016,236649.38147159
268919.35276925,236649.16633985
227027.99440873,229943.01498665
263692.040678773,229280.704591335
163275.77813526,224724.84399039
203098.37661374,224047.29514426
198390.1297811,219599.20975923
204906.71722347,268621.27696968
216387.0792638,268287.5246618
238180.48598123,267970.24647699
186396.78015751,266298.65776402
120966.83811873,260928.8631933
258163.59483797,260057.70988539
260568.83865402,257848.21245399
168027.80827861,250857.04693176
256839.19801614,242545.89489879
240101.92462546,237972.59720084
126685.804661316,233696.884830455
266794.46075547,232521.17465903
132314.31319046,231237.25646415
141272.06493639,227459.903927
220523.43181246,224972.92121663
124170.77218897,218670.41689626
226016.09937728,218063.14221805
234296.30099836,215209.896363816
206775.76004451,214911.90666253
213758.10107809,269866.22277798
216404.28658943,268018.67969461
243238.21715629,263042.83701898
245575.81366076,259769.68984913
237809.57905904,258358.68567673
242871.94892429,257312.4759552
199705.55469535,251828.87069053
276817.40714042,250953.05933954
277092.22384844,250239.90229295
254876.35814232,243368.21951938
252786.4250188,242502.4056695
267226.35142833,240853.89440318
234671.80708013,238814.01155568
225061.91041629,236957.15718636
121000.03935277,236501.67698021
235388.17413836,235822.79817783
130363.32659825,223858.47500967
212415.33373691,217352.94420456
165269.95145929,268872.25177575
238869.68724696,268318.62154709
129656.92435742,267664.49584789
133134.26565449,267393.69031772
223506.02202825,263271.77496636
218882.38725245,251069.25251945
204222.73537788,246204.65307753
242115.02017999,244452.02017999
213190.86715574,242581.94834291
265921.41909905,239437.55107347
194495.70283625,230448.33591632
155975.20217249,221123.98535217
118273.34918783,217159.96044558001
152204.58738432,216276.83477525
179551.91419336,272167.07871518
127495.31073874,260705.72890543
265640.8648893,240342.66245599
155696.19449495,222354.10415713
233525.92030575,215195.0844875
217248.22532112,234831.20966566
202843.71732774,223773.64040736
136399.5505767,273346.76842026
124274.12961607,270860.02093613
196140.18690374,268855.66843047
120222.79243874,262500.6383787
232051.83043459,258785.16018362
116735.38733678,256619.98865265
120766.93349047,252995.60313308
281999.26088428,249026.49954688
241607.78009717,242409.44956944
241607.78009717,242409.44956944
166658.261412446,240929.43456339
228841.13870116,225480.30267689
183709.6690232,222646.13966873
234857.996115517,269970.324920058
240090.98132275,268564.72414773
240257.07495989,267950.83854273
240233.43063819,266269.22202256
240233.43063819,266269.22202256
239995.04646779,266242.29504043
125227.56000054,265600.97423411
212075.2228245,263688.27573731
248925.55717912,263540.78619359
229258.84568568,259299.00501186
116223.83628159,252660.57310027
240227.1228057,251817.41392746
241372.966605404,246379.25235277
203171.54348907,244520.65557829
124159.91719143,239304.30945818
236500.17707105,238989.45909785
232110.99980294,238808.83887052
200316.33296909,271673.41687511
238287.35562795,268737.09042627
236037.64941704,268448.78239334
239420.78994308,267579.72531851
239601.56615438,267405.01171592
224992.64180204,267204.89295381
123742.916296779,266194.647443757
220532.459029919,264472.326354481
237390.42799218,262292.21802642
113795.52429035,258474.93521799
225164.5687134,254130.78841133
240514.57457962,246421.75095842
239574.56237803,239396.94410108
259319.55772505,237737.7065359
231786.08021965,231874.39343467
265995.97372757,228443.98810273
126949.53437916,228059.52591126
126949.53437916,228059.52591126
126949.53437916,228059.52591126
172399.82800398,226488.88014226
125601.2446619,221069.79831853
137721.56043752,269966.39941021
203726.40922018,267760.94009777
239601.56615438,267405.01171592
237515.49362376,263475.65718704
233401.36206401,261720.80281688
121877.58878613,261295.32130266
250385.36663249,260642.8840647
116377.8649984,258880.80650487
154122.97469151,256446.86349179
251222.62164043,255313.6323322
235525.18368666,254192.27462579
238396.75591883,253832.38215081
203088.8529467,245586.44975998
123698.59168268,243950.24038185
242494.30803731,243676.76999728
241607.78009717,242409.44956944
241607.78009717,242409.44956944
241607.78009717,242409.44956944
241607.78009717,242409.44956944
124464.85534958,240800.80667571
228048.17481126,237887.57412495
168520.7293926,225181.4562952
172181.268818,224484.26455985
193053.14415037,223437.24966435
153512.68679329,213549.88017073
203891.10559433,267609.32931871
196390.33676981,265837.88217113
230882.40803412,260598.11424167
144966.22239322,258879.01463065
113114.246053427,257283.785137984
128255.9988981,256005.20706341
230704.98778498,254008.69891621
227495.47945192,251913.87251456
165927.67532149,249217.88266422
219250.67286079,246353.56844826
229784.62009209,236352.65439083
263126.970746995,234280.158741973
119958.26463243,224210.98907048
123740.65971668,223838.98775155
189091.75033663,263563.30191742
244742.40985371,256017.11508238
235129.04520797,252375.71937846
266210.52208919,229849.78498088
232345.10229067,259360.88869731
147179.78170358,215081.90593519
128511.42126583,273542.02014611
212614.80384062,270941.58955767
239191.45714043,268401.38186804
185438.66054033,266683.62407407
187375.50816105,266188.32852149
248335.5882335,265669.5255436
248370.28835896,262005.48668246
203624.23972794,261628.2238081
242383.26499235,259159.4257395
116535.91738754,258227.31437987
224318.19408967,257162.45286592
246771.52219194,256294.53299857
128221.50855914,245875.93309126
277193.97278651,241143.53486976
232426.16257768,239666.93336982
236287.67226651,234467.88124363
187793.25949971,223688.52160979
175394.15785378,217561.66320329
214350.55512608,216046.91811312
151266.6888083,270710.65206134
155203.23140929,268910.06267617
185438.66054033,266683.62407407
147708.80893646,266216.67016358
217607.00767359,265202.47683777
189399.65993268,263151.69664717
244260.01850253,262605.34716408
236580.88887927,262542.30817756
147063.96382384,260940.4199433
232726.3291044,258413.41576002
234870.80769604,251909.96281166
240961.31237464,243443.74102265
257302.59515654,239006.51611844
259574.52101378,236111.84430334
227316.18017603,234642.53419229
126949.53437916,228059.52591126
140569.35855633,226515.96862179
198663.12030944,223802.00191261
117922.64090999,216778.88730084
151531.14366735,271941.46008134
147959.99697218,270959.9329534
165362.9013813,268780.87880281
236037.64941704,268448.78239334
239165.14278914,267314.20764876
127353.60693734,267250.33587468
264338.2547099,264711.46309554
264338.2547099,264711.46309554
228609.05503286,263363.37174913
248232.711479318,260840.323604305
227680.652098,259660.70546382
240438.95491058,258138.18820963
231809.82770288,256853.19120021
236235.85848056,253786.02124135
255021.80755295,243769.70136269
265702.99743668,239309.62328462
124113.83106753,238926.04137609
256298.05020843,226591.37339926
228941.89221983,221918.04940812
176972.48542396,218513.94127937
182196.15963844,218421.43548198
175123.12633312,217477.87594088
230509.31794541,214188.21179673
123515.92528823,270068.27045315
161486.63760654,269653.96002872
188279.31426245,269416.62808509
138884.16215123,268346.46509746
242997.41165686,267544.58709531
239641.11730414,265916.89931457
227341.22162398,265845.55998286
236667.51067063,260305.80674857
237691.81581161,260187.9704395
218117.39465952,258480.17302147
233380.2118714,258056.60255294
228815.77224341,255215.87098004
114028.45096565,254601.03057066
127386.02701614,246199.87946491
241624.1690951,245534.64833068
131433.87742155,244991.90962903
242459.121251,244801.14778027
207021.24617846,242625.36409613
125919.09868624,240354.7314758
233764.04932552,237185.13047477
229883.14120835,236929.07992687
216735.85511129,234215.41704936
185746.97821359,225969.65637375
180047.68382086,217937.3287309
175598.10304896,216868.01424011
133164.46933655,274590.86247899
134049.69586363,273222.32120006
132306.00726262,270820.12983966
169472.65877127,270385.13608366
131228.32315856,270260.15853421
243155.2068291,267507.86132085
228709.67676729,265297.27346672
239428.299389508,261671.44895834
235449.29734332,261628.6627584
232915.36132079,259478.06297563
232100.98600136,257050.11759641
218675.11075775,247480.94890509
198681.38144501,230064.32706941
191240.08486733,229003.26246077
153334.51145726,223190.699662
252831.47549213,220096.20665661
204453.52660278,267678.50725069
223821.53179473,237665.08530565
231809.82770288,256853.19120021
154646.77096568,271332.41493907
166444.79890336,271203.58302757
155664.15919681,271180.75444455
166390.04824916,266985.0384374
195577.34325755,266859.50919235
239578.06885328,265413.92611081
222314.54543145,264480.68053787
248370.28835896,262005.48668246
232657.235482628,261726.353964847
265466.50995473,260079.21924684
134252.18775468,259341.52739309
230780.39395259,231683.68498481
121351.63571616,227307.36356431
120596.42409106,215856.71566843
161578.20161204,269460.53747874
196140.18690374,268855.66843047
214768.284,267980.803
185438.66054033,266683.62407407
237070.92499799,264229.60529315
234956.01581243,259608.63673269
156635.51289977,258896.41159171
119566.38253712,258829.26713677
227495.15516119,257602.91984764
236721.662713338,253207.542317621
214830.03666437,242574.04908669
211506.2319195,232724.40275167
214042.692480302,231977.182317164
203513.97855736,226286.67729539
138002.1953848,225559.56388065
161818.6181239,223032.43259524
231809.82770288,256853.19120021
130948.3200522,273747.69879387
169691.45264385,270309.76427996
238104.58324989,268458.04257153
140182.92244157,268025.69987695
186754.2715281,267819.00324664
243006.54264409,267523.77821932
243667.30179204,262450.04586971
198625.96459468,260735.85659626
238149.3867795,260010.57571936
185442.68833626,259617.99423094
227330.282313,258618.41193346
233954.02019,258084.02019
134775.60228188,241694.66374609
243462.91370537,240567.30500474
234600.65078019,239731.43186474
123777.768631288,238677.237742877
266596.0580772,232768.74435469
119940.09707062,227863.11063309
132462.03864959,220062.99567934
142992.77070597,218135.69186308
118019.794049573,216750.880348114
128656.9432979,274675.91369124
145803.74982759,272128.91979088
150238.46678625,271963.61410381
153091.57726729,268994.42753183
128974.20034081,268491.59821452
216377.68231124,268029.72060345
216429.64116009,268007.37572118
216452.80475668,267996.98770674
216476.234426,267987.09209168
216501.32133121,267975.68755499
127097.81782861,267904.59452626
234682.047464916,260676.184185404
212865.40468216,256224.69222181
203732.9407761,248002.82511535
248440.38282119,247013.4133858
208189.46954028,227122.98173021
128528.20776117,222039.72805491
128995.64335381,273943.39727927
233791.66122197,270057.98090746
150077.80736114,269675.75423866
161567.90048287,269386.17085765
129715.80215493,269262.94216572
123719.88443149,266131.48549599
157439.51974417,259102.33879203
227265.05023086,258752.68569325
165852.89079101,249718.4674286
242115.02017999,244452.02017999
184243.56835194,243812.50875669
258820.74923884,239775.66232113
214173.69878717,238826.40745609
218285.2906583,233929.2151822
259212.11971853,232755.47783625
138854.65211372,227957.40956796
230184.69851479,268451.96023494
147602.53342085,267841.43371828
196610.73932049001,235052.41006634
228536.84279467,259202.88067962
189072.48775092,267199.46020621
195974.51335529,257943.06012872
250403.61264075,255952.43480586
115948.90862132,252829.54368246
242720.22276587,245689.07389349
266942.48998968,243306.68126082
125898.21540312,240951.04568092
263960.25326435,234177.40637773
121823.44280358,230054.03316525
153887.58485981,271372.65788406
