"x","y"
231233.8680572,232194.056151133
192059.438036758,228016.829364534
134644.405336709,215996.902265932
161463.894180134,269504.692158759
238199.344851908,267983.231310734
194612.989577775,265152.754448539
254618.754049571,262628.229072069
198863.026407975,260634.732249501
218208.003985213,256827.070377658
278856.066436026,254611.918527427
319875.307835436,253605.832733931
248810.645511895,240513.965436256
207930.625473298,237156.344719267
248708,234907
229374.572391819,232641.120844773
231141.693523397,232640.412879788
207846.556230678,227311.530812386
161816.964261769,272145.003812597
222003.098308328,266198.826593598
318928.126761773,253474.975598882
319332.383256479,253165.246025879
192464.051794871,224304.466202807
234767.888884807,262653.549461197
255346.659812023,242896.284197824
234152.122542474,239275.963321768
243140.5316265,250402.45665035
199409.668816665,248000.598101176
217215.346838807,235017.605136198
153562.636340838,222648.629906091
234459.609476383,214364.243994139
128912.819754464,273027.834952107
129258.486426257,272095.551206638
217030.923985712,269834.063432144
122928.366001015,269591.146401584
129505.682139728,269349.114357781
233218.495592689,267349.209978935
222647,264311
319875.307835436,253605.832733931
128330.998245768,240372.250416157
214288.164762392,270376.810016986
213709.010999943,267182.441349562
319875.307835436,253605.832733931
221295.217633129,252608.51127946
242584.66267102,246511.148891227
242616.849600454,244340.762789064
266859.644517611,240855.63034952
276959.175749206,239108.128264801
134533.840803038,230378.626745239
266240.023189015,228866.217270323
162881.162709529,223293.854700642
195383.231526429,223032.511995341
137710.05253812,269401.009608242
203895.286639258,267806.24751765
230976.823611891,264625.874584617
161464.026957975,259642.461343688
116317.027843548,257039.255451913
249917.369391567,248120.747047473
124201.844243405,237030.847840454
134769.388101886,218948.12376943
218194.792817974,271213.601143627
236667.173526618,269035.704532549
236654.825247158,269003.362047373
196140.186903737,268855.668430472
196140.186903737,268855.668430472
204754.523640306,268313.387533948
237884.871876811,268216.111641262
237778.829592039,268177.239401543
238325.161840023,267785.541036989
123701.314639406,265890.704135306
224186.687440598,263164.787164802
231204.358697107,257060.042410324
121778.074958927,229312.603424778
243943.978410946,219097.106438353
226161.940644831,268643.039039807
260961.85536391,237623.147200674
216057.203508656,270713.069341274
256953.932140629,243981.487240553
127350.186095112,269339.523738511
239490.056740146,263639.128997298
113215.244739381,258114.387006511
201116.043590348,255554.388553476
249043.162831973,244225.191804924
261900.41803502,238758.532167796
225453.576314919,227704.813524522
225716.088409456,227088.621187743
225191.25389854,226708.895299247
206870,221744
154793.165630647,272283.026793734
149729.677804334,269661.528485851
130907.567438359,268330.734652832
240160.252813856,265734.865699989
172135.073607554,263484.59444856
120097.187924539,260456.548152897
201587.259936361,259345.536043613
281219.582105361,255648.586551761
240355.943030007,243611.52340453
248716.403571405,239148.535598577
203419.631345473,219929.348190671
184649.125113189,219460.92680387
145779.442877626,215495.627189465
120335.05709977,215386.201285502
127564.335177508,274090.403960806
164411.918688743,271648.448043821
234516.394235479,263339.918039085
212898.130081454,256360.93135222
229694.302643116,254028.434312902
196570.191582639,251561.222923389
240175.014444486,251352.731626914
276950.662907229,239137.437176039
259126.800963149,237638.565128219
227436.432033555,231652.701785608
207569.405197559,226842.590624141
197542.670323192,223560.443551662
133222.0144,216486.6045
160599.147160069,271377.932713069
150075.211703668,270286.423675601
188685.544320431,266942.957584339
151298.578479451,265703.909627484
195538.428805859,265436.146147573
227455.227350698,260584.034114022
263327.341857707,243723.08530496
228888.88709044,237535.068256309
257259.535877688,230514.849124106
136045.58790495,229376.195453545
208292.598517988,227770.680471586
214886.476614815,227006.079165621
236421.732037115,264169.300655299
280042.809790654,253322.365545242
284251.521225611,250277.852322612
284288.449629317,250200.964892855
241624.152760621,245534.667548653
255949.58186435,244832.261572148
230801.646897204,232507.697105162
230801.646897204,232507.697105162
225774.608898932,227424.296453274
224857.214071572,226882.953013338
224402.703740031,226007.128427572
193387.182472083,222519.905251423
211563.49672762,257749.90428903
207696.138663842,251463.944979532
233615.923577299,260080.076302236
258163.594837971,260057.70988539
229759.322241036,254045.376602049
165579.490182433,235099.58139758
123159.794459834,232738.467484223
123159.794459834,232738.467484223
223429.262907297,222677.40587713
182419.232587423,220651.642418874
234296.30099836,215209.896363816
161816.964261769,272145.003812597
127588.622041972,269133.974347641
239521.486802717,268440.277979227
199905.587078814,266247.335358237
165634.63117129,266171.570991532
272586.399411164,260158.921732579
234675.67543909,259899.318488394
263038.240111398,259134.964647617
273598.475946208,257823.237114046
125469.80298403,250935.937382513
125060.850620091,235753.09091298
130516.646032175,227730.561218388
253275.051326932,226920.881724684
135271.525478624,217051.013226373
233922.114910991,216903.260619329
233873.110672884,216487.039921587
130667.971718717,273778.011280988
146146.048196679,272268.024889029
131576.249988585,270594.779045944
215534.568156254,269109.66950706
235318.507572477,252147.278393313
258683.070692193,244817.751323659
257579.881364342,239105.384714149
232459.742905977,236132.514043237
214498.001931894,215719.64264702
258236.654506523,266465.512710319
255669.771187696,259806.75709538301
214185.93024249,245947.138484173
155266.226003625,240530.332367189
266130.789611421,239255.041638198
226516.875548526,235985.804251994
124563.601967101,235846.583983862
192692.78360802,231817.809380299
153976.509557739,222974.914049208
237860.353530591,262780.864535753
237660.88537875,259514.648967725
281904.455200976,256195.334855985
245152.94991140201,246899.50282912
263121.792017898,243646.196773048
263121.792017898,243646.196773048
217191.289604227,241640.578560751
228877.336388392,231102.36436264
233047,215743
170039.594846195,270771.357582772
268684.487167048,244859.76472573
127346.710023819,261805.861990676
127346.710023819,261805.861990676
125029.507713607,260434.25053933
146579.538400159,270786.936432337
214252.159513406,270610.891001882
127642.606911406,268194.867390627
239754.807099702,268107.733186509
223640.538354552,264985.823910948
127340.519021019,254272.730383962
139637.667002078,234101.288797864
225901.54120435,233853.089377972
201990.150823051,224165.797102178
136103.52838073,269223.722413538
174015,267811
185397.254524075,265930.824473835
243353,258657
200286.077040768,258296.086645867
241860.117220386,250815.79260349
238008.442938687,245375.322915217
259333.264366841,244986.176817078
260827.341052925,235879.300151546
266695.043167105,235265.344174328
212701.656162869,261333.267348944
265628.744283355,234648.480140605
138085.645533029,273307.203128326
152586.76580384,268666.487921523
185397.254524075,265930.824473835
172487.416828783,263338.40297618
228697.585986058,262343.348253817
222519.484897298,260157.77962295
113244.335050025,259536.136751092
135508.279916619,254435.010918755
140909.674390141,253687.625393515
319875.307835436,253605.832733931
207999.282979299,250281.704816349
241568.364268942,244694.882945218
218679.170244882,244246.943400858
232778.261609522,240104.299311653
275626.702735488,239870.219765606
258156.971059081,238277.591455289
217834.270643997,236544.667178349
215751.838299114,235939.071458902
216663.450004642,216320.376476279
130711.899132051,275299.74376175
185397.254524075,265930.824473835
223006.362487429,255770.037698288
232640.108032397,238864.417868809
120483.666611281,229349.263575767
206870,221744
182288.109676511,221173.027078642
144904.36099691,211828.226404884
193620.119712247,221733.782044611
117944.33754649,217301.102626413
123859.514712321,270482.317350425
182477.338150428,263182.907128288
141191.833863046,254049.924298685
254310.444510429,246087.633555873
184166.228187193,241432.629602448
121719.621171283,238064.170190108
125060.850620091,235753.09091298
231882.81351631499,232232.195732106
284315.129347476,258884.560730366
122401.218084314,255616.270382678
199832.813816106,253801.702167597
251402.96905138,245660.168084865
271656.392467896,242238.126868256
182995.836669447,221858.45575273
131533.888460933,270214.102577542
127115.927967764,267967.53225531
228582.877282226,263603.287100293
257470.761959656,260710.668568187
225254.674906506,254092.568637429
240207.666872376,251678.268302492
231294.196140732,242075.102079722
258268.599025641,237580.876941066
264914.604932288,234681.357148309
265911.420006482,227191.48013941
131533.888460933,270214.102577542
165131.998514648,269673.510374583
228233.451327341,265978.836436029
214707.181509131,263778.471059669
151066.612519029,258188.918344931
234169.640431924,247748.595089716
244191.248545271,243253.997671599
197825.62779379,229927.177745714
206260.534970414,225578.314263426
155766.942084491,222240.989229321
121813.38495064,222142.206487297
138337,273855
195227.725619575,268336.304423231
216168.14973851,265560.526203837
213397.418689566,264090.393357301
200003.779132697,259256.981009609
228371.301901178,258023.094946949
114515.00620603,253737.289142683
215414.203874929,251780.651083106
238841.893776033,250988.033618129
233876.7197577,246400.282949808
218055.241082317,244369.852963086
241619.924058479,239322.479321877
230739.050858502,233218.949528527
209281.307853129,227709.767420363
141422.488842154,224056.703773584
206870,221744
138894.746173643,273453.566149157
209071.219454036,270009.135807469
148312.169624084,269659.24020067
228095.813161452,267138.975789367
124391.502997855,265726.296769807
246775.354896923,261576.768257277
227323.022064186,260436.985026385
255950,244832
264313.29801485,234710.830246642
259896.853211172,223416.498319977
225755.245838129,227125.681770935
125568.368827584,271443.710709094
221238.533390767,246084.652477493
121241.798546174,216630.348773295
142228.501351554,267216.115504892
196300.410448984,267071.379446512
128272.37201733,266831.1065399
123659.687387219,265104.902501771
203532.439029263,243263.358281303
266485.656438662,229763.006487028
119962.577439407,216124.671712685
123192,259779
123207.027411677,270316.155235592
149863.10281547,269124.335586072
226223.049754595,268443.188585074
238089,268392
130851.520375022,268335.002841221
229455.967666939,262622.903964356
231160.895743153,261483.582639959
283993.241247472,254998.086424423
194739.745328718,253339.88386458
123722.435742926,251790.008258514
239555,251727
231913.946276425,240560.227237746
257579.881364342,239105.384714149
234556.89019907,231693.118482169
212198.504828173,224269.177317221
133992.559975241,223525.696947868
257152.244908985,218277.9832917
127856.201376764,269136.324082075
160495.931226097,268949.981436703
231341.118253879,261940.917853334
257025.250362193,259459.120959127
225828.694477776,258996.523804472
132392.352536196,258871.130974873
217777.015176519,254384.033447514
227671.52718512,252971.414973931
179129.227408271,219421.257507263
133327.7662,216459.1508
228301.818692213,266967.793435866
245327.677884688,262967.467405901
200493.467273392,254293.411781092
318818.19746943,253363.582688421
202870.950145633,245543.245553753
247891.313952345,239733.76501486
231260,232653
120408.552078803,225029.572437016
180954.465873219,219684.470183978
229997.80470275,214166.13429221
152742.435055884,213274.04761632
271047.309780237,261413.351356463
161186.706546518,272586.281453103
124539.45718682,267960.347659561
228708.078834992,265294.19727081
245510.772680826,257798.370740857
121495.161487181,252021.004764148
141975.206126452,247405.276484448
243157.101026291,243638.332434324
240082.236041417,243490.949469977
134933.121138671,227595.931298048
233952.648784853,216905.979977469
161224.70619171,269606.761509113
127204.281399859,267665.307365787
125379.449390619,220966.885701391
128164.373628781,272496.287838288
127213.646727681,267645.080986275
203120.913400593,254048.941871511
241355.564221555,249730.104988809
137595.89812566,245914.856373625
268375.80441441,237490.519974536
124096.522607167,228414.817815519
146952.126751486,222613.779726629
180206.665894758,218044.925713647
239875.31914039401,217161.837863173
165876.09246013,271439.206473841
216297.811636179,270184.445192204
194665.854015403,266466.49353117
120428.40103423,259789.044573659
123540.705943687,257406.359990745
196016.21759709,257369.672868562
257930.07834905,253654.557316288
202530.603603506,252580.602526299
232600.716116871,239915.806552842
217802.885226359,231638.217244637
123276.014332456,231451.244174006
124808.686508065,228710.444359514
140877.666637875,227840.243220866
195499.763206017,225876.191793587
207509.838838431,218943.94682981801
138516.358534297,271382.592715543
230919.821968839,269723.98384865
112812,256859
257200.344312991,238336.881202759
220245.766940211,231713.910484947
217823.172269395,231246.326607657
214886.476614815,227006.079165621
162131.452085182,221806.573648436
133284.62961379,216481.2702
134797.802815421,272433.407836665
149261.055958804,268540.701597696
226440.809445637,264599.96225151
226440.809445637,264599.96225151
223224.229993032,253797.448621972
251631.807775026,247924.054035276
203503.263718385,245355.132272976
229687.139025987,234768.570121449
267063.246895115,234366.742622142
264384.617612872,233801.347064961
264410.757413879,231537.856981519
140439.044199217,227345.567304605
123945.39529358,221505.16933241
128562.994937385,273468.7585849
196236.71388385,268069.995958331
208153.285287693,266459.813067409
240921.451190743,242723.252829041
220986.816885451,226119.522479981
169098.895007007,226053.448384278
223368.059036065,222605.673031504
183046.563490463,220500.757463971
235498.025811761,218000.204770421
127243.902033118,268066.667421095
228935.904643331,235938.648549768
228904.79135211,231150.526753323
266445.428920733,227902.083666878
132843.092645352,270485.435431428
185898.477332797,266611.594377369
217604.318210458,265205.584606313
217376.011304754,257038.483752797
282711.102077081,254890.424112856
282502.860065569,254468.349323863
227805.481879653,230812.7241764
146172.575667145,229420.173856538
169826.050013375,270818.066111936
127355.31997061,268047.649773526
130417.604760036,266759.917312305
235293.575368839,259255.860647142
155327.276386106,255287.576165221
211578.564458332,254351.778359209
155115.7645,248930.8712
127806.720187175,248311.583935367
167748.795007578,248060.21958668
238008.442938687,245375.322915217
228747.93329703,225190.678698434
182141.810047111,219676.767701709
243797.163497542,259778.792720017
259039.483500499,241453.687763572
266761.335806053,229405.473459981
128272.372004705,266831.106524466
230742.952396575,264483.89605711
230742.984252481,261887.993930271
230948.818126672,261208.510225405
257604.10740691,253733.847131145
123971,241826
268232.5660809,237393.506192968
263734.533098777,234524.551224922
230980.281854537,232689.621381074
213804.93118914,215817.848176209
230965.283671662,267033.866460238
212316.10067336,259600.886036649
238860.665498073,245021.800345392
238860.665498073,245021.800345392
236894.774372528,240884.051533625
258316.003449645,237618.432467506
220519.955646095,234885.087586402
154236.363230479,222968.924146465
259415.10980099,219421.545211109
216107.706720841,216842.998408011
240466.402108748,216362.651322129
146927.634307411,215010.329109244
234377.319063557,238111.134497785
149475.055359585,268883.113217233
162284.734269675,263473.172740601
128886.088897391,262805.205504557
232834.53333496,259151.713503
225848.123973603,258359.815948563
222218.210529243,253620.154775332
126538.441930775,250787.803622012
239654.003425074,244520.800268459
204621.710851205,243944.384484935
272522.586029034,236702.176534863
234019.756298913,232152.54185415
173503.996892563,223009.156643614
152366.003920685,271130.923325565
137708.650672669,270407.183664202
125587.85002637,268578.82990432
230755.00461232,266031.308000119
228572.814667865,260567.913885681
203127.673573771,252627.697811236
125213.356613068,250696.82230571
242045.486962151,243993.319295437
258547.670208974,238861.300530994
124613.947688282,228259.015163253
185775.617616977,271965.664328852
137708.650672669,270407.183664202
216442.77497829,268354.307813575
125876.629650413,266863.850400467
236433.821066673,263698.538950284
234480.04041072,262123.404351603
161472.932683562,259491.269632709
281616.17932702,256574.371760341
232250,254691
156026.473242304,245646.378119761
306897.554459261,234176.078735069
230639.633985442,233241.879630209
228399.853578642,232692.726169133
210391.968603644,229220.410252306
216424.1501358,268362.72372986
258163.594837971,260057.70988539
208351.682653272,257853.617668731
156908.086654393,256857.159096473
259770.951962841,255668.754800175
241087.424325508,243318.07589783
242164.58,242127.39
166330.19925092,268724.835107285
166188.888017604,268724.748942359
216405.450739068,268371.048344883
216385.359267039,268333.19536896
216403.962111279,268324.902568591
216422.566178788,268316.536843627
234007.972119245,263293.118015772
257200,238337
142001.262685162,258052.553106242
219752.350696254,244908.01342843
236306.356303499,235282.406698328
306536.128625217,234353.82595362
220634.97046049,246667.628820803
306629.468517163,234375.742984898
228885.316299756,258866.081769049
234937.189384695,238360.925127848
234937.189384695,238360.925127848
208903.245698565,271804.80688023
164411.918688743,271648.448043821
238548.361329436,268943.862521574
213979.739046352,268103.613291791
234199.790033883,265147.972582582
165008.598582169,264948.141533648
223920.67561022,264581.422664729
120004.635866976,259715.351806299
205015.580057197,256844.250768934
256621.729148687,256060.705408942
156279.84506584,255761.521615735
203224.669906688,245378.621357576
214722.468567054,244551.82834679
130754.682429501,242290.862643591
124936.084606806,240743.825603916
236109.086357607,234330.692963835
216543.303905979,233652.794065694
132118.742855487,223210.619860087
228625.776917251,264036.631534975
242589.235206612,259692.306693914
243852.712361293,258805.173769154
320214.590805089,253166.114946246
242177.643082149,240321.30084192
127405.674851252,240194.016400156
216446.766055125,233208.127288105
133700.29713014,227356.454055884
255315.357576508,219174.336440094
179605.857963596,218063.110420636
185898.477332797,266611.594377369
185898.477332797,266611.594377369
229170.492769686,260292.005816613
218172.930339394,256723.062416934
239697.809872877,241425.330724208
237742.97712954,241120.032371129
229408.638503799,238712.733874471
217215.346838807,235017.605136198
193602.164955902,230765.138357027
204627.772798972,227138.012336279
196010.783506275,220613.168142921
188819.707195803,269266.221323366
188685.544320431,266942.957584339
185898.477332797,266611.594377369
122179.526664255,261862.901877938
268321.112459984,237458.00706009
268309.460224706,235217.764534807
217215.346838807,235017.605136198
137564.48780756,229047.069159512
259651.35758110601,223610.06107037
233815.071792713,219522.125829117
229997.80470275,214166.13429221
193101.012780584,269005.976794658
215181.989731575,253631.926263505
217215.346838807,235017.605136198
233434.813034634,269930.605641266
241379.473055608,268107.862301287
224017.534118986,264619.398518968
247306,245727
210114.502676744,241955.217105913
217215.346838807,235017.605136198
130030.237397697,273715.51665095
124437.542830475,271430.924294818
125355.736170188,271245.981381144
130660.7056,268456.0644
175371.813498092,267367.496309934
170101.782565777,267322.582790489
188685.544320431,266942.957584339
125371.448695855,262977.382044954
271644.426795398,258904.75620239
145665,253084
284251.521225611,250277.852322612
220703.283918018,244516.976668832
257324.213567408,236097.751382126
217215.346838807,235017.605136198
264384.617612872,233801.347064961
230194.12446052,214470.959355802
241002,267276
228582.877282226,263603.287100293
112289.609416112,259245.475362017
256203.640314992,258854.208734998
280437.616835324,255863.979298133
118360.685736029,254670.404060868
263099.808322475,244590.644489831
124643.866527218,237216.40845126
217215.346838807,235017.605136198
218977.730073103,218353.625744929
170904.496492611,217444.264300384
140970.122419288,271188.468590765
214769.327264335,269959.502183253
164821.027235396,268570.267977383
226514.32881509,267088.577712421
166894.428868406,266414.641385451
146991.764162308,260527.649521089
122132.694765625,259869.172182993
246776.858053011,251429.431330047
243334.397143455,245357.328362297
255949.58186435,244832.261572148
248810.645511895,240513.965436256
218668.660928386,233711.309678638
144189.018074208,227293.098059091
145892.076104609,272758.16786986
177711.993414664,271944.924981294
186225.902703338,266056.792327172
123575.633362195,244014.604743233
228553.211742,241941.753845261
227540.639202885,231635.787840389
230382.053021423,230638.38517067
243552.11370704,245957.71922043
135514.457014282,273594.067601931
126160.575961716,268277.013578399
228708.078834992,265294.19727081
279079.97062539,257575.85636261
157609.252974012,256493.122038066
113676.77805046,255574.235205571
143155.901450138,251768.984918534
239569.989346462,246617.468155551
122954.167471193,245624.77829241
241568.364268942,244694.882945218
243392.834683073,244285.734298306
125060.850620091,235753.09091298
264822.029770485,235453.16767937
119157.028915308,223997.994297679
120430.928604349,216793.520588596
195358.24101482,265424.826631346
119892.615897164,259390.5446679
241907.428,249379.0744
137633.186734041,273882.757258922
140811.005110051,259660.642757266
140811.005110051,259660.642757266
245175.194021601,259027.615574083
134824.447584121,254300.290215796
240574.676676798,242471.601406311
240162.0335812,238606.198912502
130787.322712979,236332.144566639
131575.387658159,236059.192730933
209934.375884322,221137.545306749
126384.385716362,273905.189336956
169413.88928444,270552.24461472
213395.017911083,270103.076049417
187072.509210719,267702.031911584
232501.781243798,267305.844115369
162398.297865799,267008.71716006
205955.10940769,266014.514754294
179170.588143467,265359.150108859
224450.85024363,262137.088187535
146179.409313463,261135.037075268
241291.528846864,247787.417077603
239569.989346462,246617.468155551
244230.780761923,244987.853572185
260361.408284846,239304.88351446
117945.500505448,216560.443292314
221872.405102936,213384.297247427
233184.035914326,270186.985842004
215792.179947789,270138.527277028
217331.110360313,269841.814248762
123969.256915668,269789.262545537
128518.76623046,261360.400911312
281337.942992724,253431.587409073
222853.305862684,251873.796993948
232294.738149544,242985.81730244
265301.150767623,234903.056335176
208286.629443019,228627.409075451
241464.811756536,222952.889231597
234829.303975465,216241.003969727
130836.299890588,273710.232797642
177822.681790833,268386.227281928
123631.458295962,264987.806043518
226867.224099323,263289.802732113
228266.679529459,262697.757992503
227050.443979286,259913.480877908
184204.922519255,258833.292460335
138462.587378912,254604.058181344
123983.675658472,241541.957046577
216516.498288097,239196.550424237
249972.273600914,227629.217199173
174015.113322965,267813.236072034
132354.488378366,246676.045318871
225043.317930228,243976.367340751
231018.125061875,241428.80316558
215297.998340744,233613.95144211
299901.750813011,230734.752841763
246776.464217858,219020.214138719
178747.360282241,267352.878753554
258065.751383667,260945.989109892
258065.751383667,260945.989109892
122871.202795174,230679.014079309
234701.78329678,259685.661024182
227441.406544903,257639.260078124
192620.187965327,227261.325519947
